text,label
When everything went well and you had so much confidence that you smiled so hard it hurt. depression depressed deep stress stressed stressmanagement stressrelief SuicidePrevention SuicideAwareness help ,1
Who do I talk to about getting a refund for my membership to the teacher5oclockclub? I am not a fan of being up this early sleeping face edutwitter teachers tired,1
"DanielAndrewsMP For what itís worth you arenít keeping me safe, every morning I wake up feeling depressed, hopeless and wishing I wasnít wasting my life away. Lockdown isnít stopping COVID MentalHealthMatters endthelockdown",1
"Sunday late night writer's flow equals very tired Monday morning at ""real"" job... WritingCommunity writers writing playwright edit coffee writerscommunity tired",1
"good morning EarlyBiz I am now into week 6 of my personal challenge and this is helping me so much, still a long way to go but getting there. ThursdayThought mentalillness MentalHealthMatters MentalHealthAwareness ",1
"How to tackle work stress and overcome back to work blues By Catherine Beach Counselling, Dip Couns, MBACP ""When faced with an inbox full of urgent emails, an endless list of responsibilities, it is easy to feel overwhelmed."" backhand index pointing right backhand index pointing right backhand index pointing right ",0
The years roll on and still Morgan is incarcerated. It makes no sense. This is cruel and unusual punishment for someone who was just 12 and mentally ill when convicted. helpmorgangeyser Schizophrenia MentalHealthMatters ,1
I wanna stream and play some game sooon tired gamergirl ninacore twitchstreamer animallover,1
"Finished with Shotguns Platinum smiling face with tear . Thank You God for helping me, also I will never touch another shotgun ever again in this game. Grinder Demascus tired ",1
First day of school tomorrow and half of my childís masks are missing. No idea where they could be. stress pandemicparenting,1
"LizWFab Similar experience for me last night Midnight - dumb anxiety brain. 5am - shouty hungry cat who was obviously going to die if I didnít feed him that second. 7am - keeping up with the Joneses neighbours having a skip delivery. confounded face unamused face Tired NB - canít be mad at cat, too cute. ",1
Another blessed and successful day. Iím still shocked I have a 13 year old but Iíll get over it (no I wonít lol) mending heart FeelingBlessed,0
"ìWhen I received a black lab named Deacon, I didnít know whether to laugh or cry, but I felt like a weight was lifted off of me.î ó Jamie, 2018 grad ìDeacon is my shadow. Iíve never felt so secure in my life.î ServiceDog Veteran PTSD K9 K9FW MentalHealth ",1
"I forgot that it's Sangwoo day today because of I'm literally because For my Oc and my birthday yesterday. But i dont care about that, Happy Birthday Sangwoo!!! We love you We Miss You. Pls stay strong!!! Don't change yourself. Be Yourself!! HAPPY-SANGWOO-DAY ",0
"I just want it to be known, that this was not an easy decision for me to make. I want to keep going with content creation, but in my current circumstance, my mental health comes first. MentalHealthMatters mentalhealth twitch",1
"Sometimes you climb out of bed in the morning and you think, Iím not going to make it, but you laugh inside ó remembering all the times youíve felt that way. I hope I can remember this today .... going through dark times mentalhealth MentalHealthMatters depression",1
my wedding is tomorrow!! loudly crying face loudly crying face loudly crying face nervous excited ,0
"DanielAndrewsMP was desperate for a rental the entire lockdown and not even a set date when Iíll be able to? Just ëperhaps you can have basic human essentials like housing in another few weeks...maybe?í If thereís a suicide spike, enjoy knowing itís on you.MentalHealthMatters",1
"Bipolar Is Not An Insult, Itís A Medical Condition by bipolardisorder bipolar stigma bipolar mentalillness mentalhealthmatters mentalhealth depression mania bipolarclub bipolarstrong",1
Sleeping beauty sleeping face zzz crescent moon sleepingbeauty tired babyboy mybaba mumlife sleepyhead sleeping goodnight dreambig ,1
2) Öhopefully being me again. Lately Iíve been having more bad days than good which had gotten better (I didnít realize) when I started these meds originally. Iím ok & thanks again.Please DONíT comment if youíre going to be an ass I donít need anymore hurt. MentalHealthMatters,1
"Absolute nightmare trying to get anywhere with still waiting for my car to be collected for repair after 2 weeks. They never get back to me , donít reply to emails , and when you do get through you have to explain everything again. stressed frustrated",1
Joe Biden needs to locate his old balls. Louis DeJoy still running USPS. Merrick Garland is Trumpís new Bill Barr. WE WITNESSED Trumps Full attempt to overthrow our country. Whoís fighting for us? This is why we lose. Weakness. Tired,1
"What the fuck is wrong with you?!? This whole world is a metaphor of misery. Why should I be here? Whatís the poooooooooint?!? I donít like it at all, sorry. The misery is just too much. - deadland tired ugly",1
Monday morning blues loudly crying face . . . . monday mobdaymorning morningblues mondaymorningblues tired notready newyear femina feminaindia ,1
"Leah, age 52, started smoking cigarettes when she was a teenager. She continued to smoke on and off into adulthood, sometimes smoking more heavily when she felt stressed. Leah;s son put everything on hold to take care of her at just 19 years old. ",1
"The fall semester has begun and apparently, back pains can sense what's coming. Either telling me I will have a stressful semester or I uncovered my super senses lol. CollegeStudent semester fall powers lol jokes stressed ",1
Last Friday was one of thee best literally whippin the Harley putting a gap on a truck and after that my day just got more exciting when I got a phone call immediately I answered and Before I know it I was heading home to be on the phone till 3 00am grinning squinting face excited,0
"Only a matter of time before the name ìMicMacî mall in Dartmouth, NS is offensive to someone and they change it to save someoneís feelings. Iím sure itís already being planned. feelings benice happy sad justice dotterightthing socialism Canada",1
"Was it hard for you because of me? Was it really comfortable? Like a fool, I didnít even notice HAPPY",1
I love working alone but my workload is too much for one person upside-down face stressed,1
I know this is a constant query on here but WHY do companies insist on insane timelines for work but when it comes to paying they can't follow through with the same energy?? I feel like I spend every Monday sending follow-up emails for the 100th time... aspermylastemail TIRED ,1
Weíre all so stressed out in CA. People are losing it. No real jobs. Housing is unrealistic etc,1
Damn it I slept so well I fell off my bed weary face stress allergy,1
My spouse got me these gerbera daisies. What could be more perfect for today?! Thx to everyone for your support- and esp to the one that gave me these - unfailingly supportive since before I even thought this could happen! two hearts tired happy published ,1
9 Ways to Tackle Stress and Calm a Racing Mind Right Now Itís normal to feel more stressed and anxious in these times. But there are proactive ways for you to cope. Via Mentalhealth ,1
My whole mood coming out of last week. Need to draw a psyduck for some time now. Heís definitely become a favorite in more recent times. I think I understand him more and more as I get older lol psyduck wip sketch pokemon tired ,1
Send helpÖ.. and food lots of food woozy face hungry tired gay gayuk gayguy gayselfie gayman liverpoolgay gayeurope gayworld @ Egremont Promenade ,1
Oh no I didnít cry cry cry Even if I resent someone Nothing will change because itís all over HAPPY,1
Medication is wild. I'm over here crying about pokemon because Tepig was left behind and crying. Brain having a quiet meltdown over a fucking cartoon. mentalhealth,1
"Already Tuesday tttt TellTheTruthTuesday TellTheTruth TheTruth Truth School Kids Children Parents Teachers Adults Photos Pictures SocialMedia Tired @ Baltimore, Maryland ",1
"It takes time to get answers you have been asking God but trust me when I say this, they will come and you will see all that he has and will do for you! feelingblessed",1
"Dang, the universe is crazy All day Iíve been crying Sad Mad Tell me why I had a random welfare check done on me grinning face with sweat SuicidePrevention mentalhealth MentalHealthMatters",1
"Two in a row and it was appropriately staffed (for the most part). So comforting knowing Iím able to do 110% for two days in a row rn nurse tired safestaffing @ Esopus, New York ",1
Growing up Haitian unamused face loudly crying face lol haitian growinguphaitian facts memories stressed mom mombelike church ,1
"quoteoftheday This just popped up on my phone this morning and I think itís perfect. Canít say much more about it. Iíve probably shared it before but right now, in my life, Iím here tuesdaymotivations MentalHealthMatters InspirationalQuotes life ",1
TRANSFORMATIONTUESDAY Part 2 Address the Stress One of the reasons I was unsuccessful at achieving my health goals was because I was highly stressed. When that changed my world began to shift. Full Video transformation stressmanagement stress ,1
i see oomfs associating hyunjin w someone else and get heartbrocken but then i tell myself im the biggest hyunjiner irl and i am what i believe in nd i dont rly care abt the pixels on my screen at all Swag True PositiveVibesOnly Happy,0
DeadlineWH Hi! Please STOP ignoring the leading MentalHealth Experts etc who've WARNED for past 5yrs+!!!! DutyToWarn psychopathology ,1
It takes extra effort & love to fight hard for the living while mourning a loved one. We're all trying please try too. DeathSucks the life out of everything including the living & it's exhausting. Be part of the solution. GetVaccinated VaccineWorks MentalHealthMatters ,1
I'm fucked. Stressed anxiety homelessness,1
JimMcMaster11 I worked there in 1990. Hard to believe all the people we admitted to acute psychiatric ward in those days. But I donít think we have it right now either. ECT did make some people much better mentalhealth Psychiatry,1
is there a support group for neurodiverse folks dating neurotypicals? especially for BIPOC. cause uff. even identifying some of this behavior as prejudiced is tough cause internalized oppression tired,1
How I feel middle finger medium-light skin tone MacBook has died skull Donít know why. Is this gonna be money with wings money with wings to fix? ohno stressed fu ,1
don't let me go when it's too much the flood will take me far away and i'll build walls to save myself poem poetry MentalHealth,1
Who has State Boards tomorrow? backhand index pointing left This guy. Stressed,1
"Finally, had some digitalsandpit time and this is what one of my students wrote. feelingloved ",1
"..being positive absolutely DOES help my fibromyalgia because it helps me to reduce stress which Iíve slowly discovered is THE pivotol factor that so much of my fibromyalgia hinges on."" Ö WhatIKnowIsReal",1
"AshhMehh Here lately, everyday is a good day for a drink. Drink one or two or three for me. stressed",1
"So, the brown notebook notebooks my sister got me from were begging for customization and today I delivered. I only did one but I am so happy looking at it at knowing that I put those stickers on there! face with tears of joy chiari headache nausea Ö ",1
Who else does this? grinning squinting face Visit for more fun with words. words wordnerd meme funnymeme TheSimpsons bed sleep stayinbed tired ,1
"Like walk through metal detector, we really need a walk through ëno maskí detector and it should sound a siren face with medical mask tired",1
"Further increase to disease, death, depression. Normally when you call a doctor itís because you need a doctor now, not in 3 weeks time. This is slow murder, failing to obligate duty of care, yes it is that serious. What can we do? NHS crisis mentalhealth doctors 111 ",1
"My name is not important what is important is my journey, I have depression and social anxiety, social anxiety means I get anxious around people I can't make phone calls or be in large groups my life changed in July I took this seriously this is day 1 MentalHealthMatters",1
Thunder the Koala gives serious side eye to my suggestion to behave ie wake up for a virtual encounter we delivered together yesterday. I get it. tired koalagrumpyface covid19nsw ,1
Also on the SocialMediaNetwork MentalHealthMatters Just as CyberBullies make CyberWounds NO ONE is too big 2 be blocked whoever tries 2 clone everyone the same. This can't be done. Out of ten even after the bloody end you'll see you'll ALWAYS find at least one! Rhymes,1
"Energy vampires are a real thing, huh? SMH Negative energy is really not my thing man. woman gesturing NO medium-dark skin tone To preserve my own mentalhealth I just have to remove myself from certain situations. woman facepalming medium-dark skin tone Wherever the PositiveVibes reside, there youíll find meÖ ",1
Oreo cookies and cream spill in the living room. . . . oreo cookie melt melted spill tired goodnight dogsoftwitter Bulldogs englishbulldogs ,1
Been up since 6 30. Itís been one jam packed day but itís been a REALLY good day smiling face Happy,1
We will never forget. LoveIsNotTourism liftthetravelban MentalHealthMatters ,1
Adding some flowers. Went out at 5 30am to get some exercise. It was already 28 degrees. Came home at 7 00am because it was already too hot to be outside. My head has been pulled back into the bariatric clinic BS. Here we go again. IntrusiveThoughts Compulsions MentalHealth ,1
"stillgray EMBARRASSING Moscow Russia everything is open business as usual. Ontario Canada reporting 525 case of COVID19 120 case in Toronto lockdown Closed business, Church ,family, education covidnsw nswcovid19 MentalHealthMatters Health auspol Tokyo2020",1
"JustinTrudeau The COVID19 pandemic has made Canada world's most miserable place to live lockdown vaccination cause business, family, school collapse, Food drug addiction, domestic violence cdnpoli covidnsw MentalHealthMatters nswcovid19",1
Taking the newbie on her first stroller ride now that the weather is way more tolerable! yawn tired pegperego ,1
Beskargaming ^Weekday Stream Lets GO!!! playing Assassins Creed Valhalla!!! twitch streamer tired ubisoftcanadaguild ,1
"Why do psychiatrist ""shy"" away from informing patients antipsychotics are a leading cause of suicide??? I know because diabetes, weightgain and lethargy are bad enough...but they SHOULD confer all risks like acupunctures, osteopathy, ND, chiros', masseurs, etc. MentalHealth",1
Mood right nowÖ dog face dog face dog face yawning face yawning face yawning face tired ,1
JanineTaverner Hi Janine! My memoir was just released > Cowboys Are Not Supposed to Cry Grief Men Healing MentalHealth ,1
"EMBARRASSING Moscow Russia everything is open business as usual. Ontario Canada reporting 525 case of COVID19 120 case in Toronto lockdown Closed business, Church ,family, education covidnsw nswcovid19 MentalHealthMatters Health auspol Tokyo2020",1
Back to School NightÖWhen everyone else in the building gets visitorsÖexcept me. tired face LOL. Welcome back everyone!!! party popper BackToSchool WelcomeBack sro schoolresourceofficer lonely excited RamFiveOh ,1
Carnival/Fun Fair vibes with Shuffle Board and High StrikerÖ SurvivorAU notsofun hungry tired frustrated @ Hell ,1
Feels like Iím dying but Iím alive. MentalHealthMatters,1
"Psalm 50 15 reminds you the Bible says,†""Call on me in the day of trouble; I will deliver you.†""If you are having problems, call on God!† tired discouraged depressed key ",1
"UPDATE In his MentalHealth presser today, not one reporter asked PM Trudeau about his Governmentís AssistedSuicide for MentalIllness Bill C7 scheme. In fact, there were almost no cdnmedia questions to PMJT about mental health! [Sigh.] Elxn44 ",1
GillianMcKeith What a guy. So strong. So powerful. So bald. mentalhealth VaccinePassports VaccinateToSaveSouthAfrica VaccinationUpdate VaccinesWork,1
"There are 86400 seconds in a day and if someone hampers 400 seconds out of it, how can u waste rest 86000 secs thinking about it. Is it what ur life means to u. Stay ambitious, Stay focused. JustSaying thoughtoftheday MentalHealthMatters",1
"Okay if the PowerofAttraction is a thing. I'm just gonna put this out there. Japan's borders will open in September. There, I've said it... Universe take the wheel folded hands face with tears of joy face with tears of joy face with tears of joy JapanTravelBan psychology mentalhealth",1
"Sometimes God lets you go through things so that you can see how He works to deliver you through it, out of it or in it, how else would you learn or know that He is God? pray prayer tired god",1
Have you ever been so mad and pissed off that you start psychotically laughing. Angry stressed pissed laughing laugh psychotically,1
"115 days til Christmas Santa Claus medium skin tone Christmas tree Mrs. Claus Ho Ho Ho!! Maybe my Christmas present will come early, I just want the ban to be lifted so I can see my boyfriend. It will be the greatest gift of all pleading face wrapped gift liftthetravelban LoveIsNotTourism BidenBan LINT travelban MentalHealthMatters",1
Iím off out for a meal tonight with a store team Iíve never met before!! flushed face flushed face flushed face flushed face flushed face Iím going to their store for the first time tomo!!! Why do I do this to myself anxiety stress hatethis,1
Another one of my paychecks went to an 18 year old's feet! feelingblessed Findom HumanAtm Paypig brat,0
Why is it when I get an acknowledgement of a complaint I feel like I'm being 'that' parent. Why do I feel guilty for expecting my sons needs to be accounted for woman facepalming SEND Autism MentalHealth EHCP,1
"Itís hump day and all I can think of is the 120 cases of COVID face with medical mask in Victoria today! We are not coming out of lockdown6 anytime soon, are we? COVID19Vic MentalHealthMatters ",1
"Was feeling really heartbroken, betrayed yesterday and cried to Allah for this bad stroke of luck. But Alhamdullilah today Allah listened to all my prayers. feelingblessed",1
"My counselor attempted to advocate for me this afternoon with the doctors at the clinic I go to because they're basically holding my mentalhealth medication hostage. I've been off Wellbutrin for a month cold turkey, which is ill-advised. Counselor working with me.",1
"This may sound weird, but Iím discovering that I hate judging people off of pictures. i.e. dating apps. Itís so disingenuous and I feel crappy asf doing it for some reason. Shxt is trash. thumbs down medium-dark skin tone Could be passing up a great person. stress",1
"Day 3 update, Yesterday bought some new outdoor clothing also had a Today I went into the hills and thought of this ìNot all therapy needs to cost Ä$£100s per hourî Simple but true! NofilterDruid MentalHealthMatters SiS Strava suunto ",1
Nightshift allowance must be 10x your basic salary... For trying to cheat nature face with rolling eyes ...stressed,1
From earthquake to floods... To Whomever picked up the Jumanji board this morning... Imma need you to put it back down... Thanks... Tired Trinidad TrinidadAndTobago Flood ,1
I been eating shit that i know I donít need and i step on the scale and Iím still dropping weight thats not good at all stress can kill and destroy,1
"And so it begins I have already re headed my coffee 6 times today woman facepalming meetings have been wonderful, getting back into the swing of it and collaborating with wonderful professional. education teaching learning support excited nervous ",1
"After I was arrested and sectioned, restorative justice offered me ... (the Guardian) t started with the tapeworm.The tapeworm was lodged in my brain, and it was slowly killing m... Add your highlights mentalhealth",1
"If you are struggling to cope with mentalhealthissues feeling anxious about lockdownlifting and going out again, or stressed about exams, give us a call we cover all of Wales 24/7 0800 132 737 or text HELP to 81066 jer ",0
Just a wee message to say that I know there are those who may be struggling with mental health - I too am struggling at the moment but my channel is a safe space and if my talking about it helps I will safespace MentalHealthMatters,1
"Anyways, my point is, one little thing (to someone else) can be the tipping point or the straw that broke the camelís back for me and my fibromyalgia and stress capacity."" WhatIKnowIsReal",1
Adamhill1212 Life summed up in one pithy perfect phrase. Stressed,1
Very very tired. That is all. For those of you that are working. Thank you. Stay safe. Watch your six. BankHolidayMonday work busy tired shattered stretched thin overworked NotJustAnInstructor StaySafe OK hand light skin tone black small square small blue diamond black small square ,1
I do not want to be perfect at all mentalillness mentalhealth bipolar depressionen depression manisch bipolardisorders bipolardisorder bipolarest?rung bpd psychischekrankheit hypomania hypomanie manic suicide suicideprevention Feelings fear anxiety ,1
RubenGallego There're more of us who needs to leave our discomfort. Tired of working here in Yemen too.,1
I don't think I'm going to be ok am I...melbournelockdown COVID19Vic Mentalhealth,1
"So, people who have never had a mental disorder thinking about the less fortunate doesn't make me feel better; it only makes me feel worse, like it would any human being. And also bcoz mental disorders don't work the way YOU would like them to. Mentalhealth AdultADHD Anxiety",1
Yesterday's colouring therapy... No idea what a 'twat-waffle' is but they sound like a right twat-waffle! MentalHealthMatters ItsOkayToNotBeOkay ,1
"The COVID19 pandemic has made Canada world's most miserable place to live lockdown vaccination cause business, family, school collapse, Food drug addiction, domestic violence cdnpoli covidnsw MentalHealthMatters nswcovid19",1
"Thanks to God He has this great opportunity I'm in now, in my new work, to get out of that condition. So near yet so far bec of Him red heart Just Trust God and you will be save smiling face with smiling eyes blue heart Stressed Workenvironment",1
"I was critical of Stephen Fry supporting ExtinctionRebellion & another not practicing what he preaches. But credit where its due, he is highlighting a forgotten part of the pandemic - mental health issues doubled and needs work. MentalHealthMatters ",1
"Why canít anxiety present itself as something fun likeÖ.wanting to drink a lot of water, instead of making me feel really nauseous, bloated, paranoid and terrified of my first day at work and having to travel by train. 0/10 would no recommend anxiety mentalhealth",1
"If you are testing people for COVID, be trauma informed. I have PTSD and have major challenges with people touching my face or head, yet I just had a nurse say ""oh stop, anyone can handle 30 sec"" and now I walk away shaking. mentalhealth MentalHealthMatters",1
"just like being worried and stressed, like actual anxiety on the insides where your cells go nuts and you get sick.",1
"Evacuees are always stressed out, we donít know what we will return home to or even have a home to return to thisisnovacation ida stressed",1
"Low energy, brain fog, or struggling to lose weight? Stop blaming your age... it might be your sleep quality! sleep tired energy weightgain brainfog midlife menopause womenover50 MENDmethod ",1
Iím having a really bad dayÖmentally. disappointed face depression MentalHealthMatters ,1
"VAERS 31y male sign Pfizer Covidvaccine suicide attempt Mentalhealth ""vaccinated on 19Jun2021 and was okay until later the same day when the patient had a suicide attempt and jumped from a 3-storey building."" ",1
dish Could you two possibly come to an agreement and end this stupid contract dispute. There are a lot of customers who are suffering without local sports. tired needmysports,1
Reciprocate the border openings! LoveIsNotTourism liftthetravelban MentalHealthMatters ,1
"Woke up today, feeling stressed feeling emotionallytriggered I always put on my breathwork and I do always come out of it much better. Sometimes I prefer my breathwork over checking my emails sorrynotsorry emotionallystable",1
 video camera Wait and watch pleading face shobhitsahu . . . . . .. . . . .. . . . . . . ï ï ï pensive face sad toptags sad nothappy cry crying tears instasad sadness depressed alone crappyday hope l4l insta mood badmood moods upset stressed goingmental... ,1
Treybetta Started last week and Iím already getting shouted out feelingloved,1
"Telling someone 'to go die' or 'go kill yourself' is not okay under ANY circumstance, ever. Cyber bullying needs to stop. We are all humans with real emotions and anyone using this lingo is no longer allowed on my page. MentalHealthMatters",1
Tuesday feels. essentialworkers healthcareworkers stressed fucovid ,1
Photo 1 Dr Chant in October last year. Photo 2 Dr Chant nowÖ stressed COVID19nsw ,1
"GOODNIGHTTWITTERWORLD dove white small square a special wish for the purest, most willing &smartest soul I've met - a beautiful SUNDAY 4U! white small square soon our USOpen healt both not quite OK button my forced stay Austria Slovakia counterclockwise arrows button United States airplane tennis didn't add my health I'm strong,but I'm so damn tired too ",1
just closed genshin. itís midnight now and i have to be up early so gn oomfies. maintenance will be done when i wake up.. excited,1
I want to brave enough to ask for help with my anxiety depression MentalHealthMatters as Iím just existing and it is not enough to carry on the fight,1
thefuzzballz 083021 Doing This Now stress stressrelief reducestress stressmanagement stressed psychiatrist therapy shrink mentalhealth doingthisnow ,1
"This is one of the few funds supporting ppl affected during HK's Anti-ELAB protests, including medical and mentalhealth aids. It will cease functioning by Oct. 31. The police just now asked the fund to hand in all doners' information. ",1
"VAERS 17y male sign Pfizer Covidvaccine Suicide attempt Pediatrics Mentalhealth ""he said it felt like a switch turned off in his head. ... Has gone to the ER twice for trying to attempt suicide. Mother said he has not been the same since he got the shot."" ",1
"MSillytrousers, I had an audience with the Pope today. She prescribed me 50mg of Hail Marys and sent me packing to the GP. What a load of old toffee. NHS psychiatry LeadPractitioner MentalHealthMatters MentalHealthTuesdays",1
"A lethal payload manned by stressed, fallible human beings... hardened to the idea of killing innocent civilians ",1
I've been in survival mode for years Constantly reliving my fears Trauma is non-stop replaying in my head Sometimes I think I'd be better off dead depressionisreal MentalHealthMatters TuesdayFeeling poetry WritingCommunity metoo ptsd,1
"When I visit my papaís house I always have to be fly, heís the only man I know that calls females lesbians bc of sweats and tees weary face weary face dressuptimeprincess fashion heels HAPPYJKDAY happy LoveIsland ",1
"2/psychopathic leaders who are destroying our democracy,SharedPsychosis nationwide etc!! DutyToWarn psychology pathocracy MentalHealthMatters SocietalMentalHealth Cult MindControl psychopathology MentalPathology",1
Just playing with Canva and created this... if you haven't discovered it yet it's great! Oh and if you fancy joining me for some training that would be great to! MentalHealthMatters ,1
Spent a good portion of today procrastinating by doing virtual tours of various schools around the country. Now I canít stop daydreaming about what it would be like to work in them excited preserviceteacher,1
"As we enter into, what some are calling the 4th wave of Covid19, it's just physical health we need to worry about. MentalHealthMatters ",1
I'm feeling so good today...having the best phase of my life feelingblessed,0
"I am Happy.. i really wish i could've tweeted from nothing with a sleeping bag, with just my mouth.. youll get used to me.. im excited, im starting a new journey, my MA..",0
Meditation is a great way to unwind and reflect when you've been feeling overwhelmed and/or stressed.,1
"Be HONEST with yourself! Are you tired much more than you should be? Do you rely on caffeine like coffee a little too much? If YES, this article is for you ",1
I Hate Talking About Bipolar as a Disability | NEW | Breaking Bipolar | mentalhealthmatters depression ,1
Mint Scream! Our MintBean Hackathon Submission! { by } from mintbean tired spooky Halloween javascript htmlcanvas gamedevelopment hackathon webdevelopment ,1
"Ever played that game of ìgoing ghost till someone noticesî I play this all the time. Only thing is that no one noticesÖÖÖ Does that I mean I win, they win, or weíre playing this game completely wrongÖ AskingForAFriend anxiety thoughts mentalhealth",1
"Mentalhealth Loss and pain from grief does not disappear with time, only its intensity lessen over time. It will remain there even as scar but it will loss its stabbing strength over Time. So give pain too time to grief!",1
I'm not well and I haven't been seeing a therapist like I should. When I go to my doctor I'll be seeking more treatment for my Depression by going to a therapist again. I have to get better before I get any worse. MentalHealth MentalIllness,1
"When will Victorians wake up and see what this laughable Government are doing! They donít care about anyoneís health, donít use Science and continuously lie to everyone Mentalhealth CovidVic sham",1
"a dub alva Thank you for sharing yours. I am leaving the country bc I can (except that EU has just recommended full lockout of the U.S., again, to 27 countries) bc we're idiots and our Delta surge is out of control. This will be the 2nd time I'm 4 mos away from launch & stuck here tired",1
My Nigga LegTappa leg water pistol Goin Bald He Stressed beaming face with smiling eyes BaldSpot BaldFade ,1
Mentalhealth is about... Management - not fixing. Improvement - not fixing. Changing - not fixing. We are not meant to be fixed because we arenít broken. StopTheStigma!,1
September is suicideawarenessmonth If you ever feel this is the answer PLEASE just pick up the phone. This is not how anyoneís story should end green heart itsokaynottobeokay mentalhealthmatters ,1
What a poor show. Saying he should've spoke to someone. What about if he was too ashamed to say something or afraid of what way he would be treated ItsOkayToNotBeOkay MentalHealthMatters MentalHealthAwareness ,1
I would say it was more enlightening than painful. I learned a lot about myself and my journey with mental illness as well as ways to help myself and others. sparkling heart victory hand medium-light skin tone mentalhealthmatters bipolardisorder depression anxiety ptsd ,1
Barely getting home from the gym and there was this homeless lady yelling her brains out and Iím just getting home and sheís still out here screaming.. Mentalhealth,1
Another heartless post by . Are you kidding me? I swear we cannot make this stuff up. LoveIsNotTourism liftthetravelban mentalhealthmatters ,1
"This is how a 43 yr old real dad of two looks like , no filter feelingloved myheartinapicture mykids latino dad daddy gaydad DaddysPrincess DaddysPrince ",1
"Dear Anna. My father died of suicide. I have never spoken about this publicly, but you inspired me to do so. You showed so much courage sharing your own story. I also want to help to break the stigma."" herb suicidepreventionmonth blog MentalHealthMatters",1
"It's almost time! hourglass not done This is the first year where I won't be working there, I'll be visiting for one day though! excited FullyChargedOUTSIDE ",0
First day officially in the fashion department today. Excited to see people I used to trust. Feeling tired hot face ,1
I'll be doing just fine in due time flexed biceps medium skin tone MentalHealthMatters strongwomen ,1
"No more than a sibilant whisper at first, but the volume increases, my headís fit to burst. A cacophony sears, rears and distorts, ripping and shredding all of my thoughts... Poem extract. poem poetrycommunity MentalHealthMatters schizophrenia ",1
"You give decision on CEC, student files in 2-3 months however our FSWOutlands are on hold for more than 2 years, there is NO place for discrimination in Canada why with us? clearFSWbacklog tired ",1
"So if antipsychotics was a true science....wouldn't the ""drug"" of choice be dopamine...haha should be much better than alcohol, cannibis, or crack NO??? am I the only smart person here...new drug outlawed...before even pattented ""DOPAMINE"" science health mentalhealth",1
2 major things will be released on NOV 19 - WOT tv series will be one of it. started reading the series when i was in high school.. cant believe it will be on the small screen very soonn loudly crying face excited ,0
"The reason how we could fight Covid is that it was undisputedly declared a disease! But, what about the epidemic which either people are not familiar with, or,even if familiar, they prefer to deny its existence while ignoring it? MensHealth MentalHealth ",1
Well hail...no seriously neutral face hail. harvest21 is a heart breaker broken heart sad but relieved face Check on your farmteam they are not okay. And do not @ me about needing to be tough etc...we are tough and sad. mentalhealth agriculture westcdnag ,1
"Sadly, the good feelings from the dream have gone. Trying to be kind to myself right now and remember this is all just part of recovery. It's important to work through the bad feelings as well as enjoy the good. MentalHealthMatters MentalHealthAwareness",1
must unplug SOON man in lotus position medium skin tone stressed,1
"With great respect, Justice Breuer needs to retire. Else we will have this for 40 more years. Conservatives play to win, even if it includes blowing up the house. Dems play to straighten the table. Tired",1
Waiting on a phone call to tell me Iím an auntie. I donít think Iím going to sleep tonight! excited anytimenow,0
GovPritzker I like it MentalHealthMatters ,1
Is the whole country on Citalapram? MentalHealthMatters citalapram anxiety ,0
Here‚Äôs to being stressed,1
I‚Äôm so stressed,1
Tired of being tired..................mentalhealth depression tired gamer anxiety,1
What is Stress? stress Anxiety,1
i am sorta stressed this is lowkey scary,1
This. depression Mentalhealth ,1
It‚Äôs literally one thing after another for me. Cannot catch a fucking break Stressed shitluck,1
the suicide prevention hotline will be in my bio as well as Instagram bio all month purple heart suicideprevention mentalhealth mentalhealthawareness depression anxiety mentalhealthmatters suicide suicideawarness mentalillness ptsd selfcare love,0
Teen Suicide During Covid-19 covid19 teen suicide depression psychiatry mentalhealth health pasadena joeharaszti,1
Lets Talk! SuicidePrevention noshame mentalhealth mentalillness anxiety depression chronicillness chronicpain socialanxiety suicide suicidepreventionmonth ,0
"How do I motivate myself to refer for trauma therapy. My body feels like it is on fire, I am overwhelmed by the smallest of things right now and I can‚Äôt get control of it. FeelingLost Tired Overwhelmed Trauma MentalHealth PossiblyAutistic Adhd",1
"Me... Currently on sick leave with severe and acute stress-reaction, depression and anxiety. Trying my darnedest to manage my week and my kids, while dealing with my ""this is somehow abt. ME - mother"". MentalHealth",1
It's getting close!! I cannae wait. It's been a labour of love & heartache. I am so privileged to have the opportunity to un-mute hard hitting topics. jacksuki ptsd morals bereavement hope compassion understanding collision mentalhealth taboo boots amwriting ,0
just got done disinfecting my entire house literally didn‚Äôt leave a single thing untouched tbh stressed,1
im so stressed,1
Normalize talking about mental health. MentalHealthMatters mentalhealth anxiety ,0
Anxiety is real mentalhealth notajoke,1
Why don‚Äôt my parents understand I need a day off from school cause I‚Äôm stressed and overwhelmed idc if it‚Äôs for ‚Äúsick days‚Äù I never get sick,1
I've been sitting in my car for over a half hour because I feel like I can't move. stress anxiety,1
What stress does to the body. stress Depression ,1
Is depression and anxiety best friends or your own enemies? Especially living by yourself as me. depression friends anxiety Enemy autism mentalhealth ActuallyAutistic,1
they all committed suicide depression is a silent killer depression MentalHealthAwareness MentalHealthMatters ,1
3/3) Learn more from National Institute of Mental Health at the link below. MentalHealth Stress Anxiety TheFYI ,1
